20,  20,  21,  21,  21,  22,  22,  22,  26,  22,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  0,  0,  0,  21,  21,  21,  22,  22,  26,  26,  32,  26,  26,  26,  26,  26,  26,  26,  26,  22,  0,  33,  27,  34,  34,  34,  32,  22,  33,  34,  34,  32,  21,  0,  33,  34,  29,  31,  22,  29,  31,  31,  32,  21,  33,  0,  26,  26,  33,  32,  31,  29,  30,  32,  26,  31,  30,  26,  29,  27,  27,  27,  22,  28,  22,  27,  27,  27,  26,  27,  27,  26,  34,  34,  26,  26,  29,  28,  27,  26,  34,  27,  34,  27,  32,  32,  32,  32,  32,  32,  21,  0,  0,  26,  0,  32,  32,  33,  32,  0,  0,  20,  0,  32,  32,  0,  0,  0,  0,  32,  32,  33,  32,  26,  26,  33,  32,  26,  26,  32,  26,  26,  26,  26,  0,  0,  0,  0,  0,  20,  20,  0,  0,  0,  0,  26,  0,  26,  26,  26,  0,  0,  0,  26,  32,  27,  33,  21,  0,  32,  32,  27,  27,  32,  32,  32,  32,  27,  27,  33,  33,  26,  26,  0,  0,  33,  33,  33,  32,  33,  33,  32,  32,  33,  33,  33,  33,  27,  32,  32,  32,  32,  21,  27,  0,  20,  0,  0,  0,  0,  20,  20,  0,  0,  0,  26,  0,  26,  26,  26,  26,  26,  26,  26,  26,  26,  0,  26,  0,  0,  0,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  22,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  22,  21,  0,  0,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  20,  0,  21,  0,  0,  0,  0,  0, 
0,  0,  22,  22,  21,  21,  22,  0,  22,  22,  22,  22,  22,  22,  22,  26,  22,  22,  22,  0,  21,  21,  21,  21,  21,  21,  21,  22,  22,  22,  32,  33,  32,  32,  32,  32,  32,  26,  22,  22,  32,  33,  34,  34,  23,  28,  28,  28,  28,  26,  27,  33,  32,  33,  34,  29,  31,  21,  31,  31,  21,  20,  0,  21,  0,  26,  34,  22,  32,  32,  31,  29,  26,  31,  26,  31,  26,  26,  26,  34,  34,  27,  27,  27,  26,  27,  27,  27,  27,  27,  26,  34,  34,  34,  34,  27,  27,  26,  26,  27,  34,  33,  34,  34,  33,  32,  32,  32,  33,  32,  32,  0,  0,  26,  32,  33,  33,  33,  32,  0,  0,  32,  33,  33,  33,  32,  0,  0,  0,  32,  32,  33,  32,  32,  32,  33,  26,  26,  26,  0,  26,  0,  0,  26,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  21,  21,  0,  26,  26,  26,  26,  0,  26,  32,  32,  33,  33,  32,  33,  0,  27,  27,  27,  27,  32,  32,  32,  33,  34,  34,  33,  26,  26,  0,  27,  33,  33,  32,  27,  28,  31,  28,  27,  27,  33,  33,  27,  27,  33,  27,  27,  27,  27,  0,  0,  0,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  0,  20,  0,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  0,  26,  26,  26,  26,  26,  26,  26,  22,  0,  21,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  20,  0,  20,  0,  0,  0,  0, 
0,  21,  21,  32,  21,  32,  0,  22,  21,  22,  21,  21,  33,  32,  21,  21,  21,  21,  21,  0,  0,  0,  0,  0,  0,  22,  22,  32,  33,  33,  0,  34,  34,  25,  27,  0,  34,  34,  34,  34,  34,  34,  34,  28,  21,  31,  32,  32,  32,  32,  31,  29,  29,  30,  32,  34,  34,  20,  34,  20,  20,  20,  0,  0,  0,  22,  33,  32,  31,  30,  29,  28,  27,  26,  29,  29,  26,  34,  34,  34,  34,  26,  27,  26,  27,  26,  26,  26,  26,  26,  26,  26,  34,  33,  33,  32,  27,  34,  34,  34,  34,  27,  34,  34,  33,  32,  32,  32,  33,  33,  33,  32,  32,  32,  32,  32,  32,  32,  32,  0,  0,  32,  33,  32,  33,  33,  32,  0,  0,  32,  32,  32,  0,  32,  32,  0,  0,  26,  0,  0,  21,  0,  0,  0,  0,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  21,  21,  0,  0,  0,  0,  0,  0,  33,  33,  0,  0,  26,  21,  0,  0,  0,  20,  20,  0,  0,  32,  27,  32,  27,  33,  26,  26,  0,  32,  33,  32,  33,  28,  27,  28,  31,  27,  27,  32,  33,  33,  33,  33,  27,  27,  27,  27,  0,  0,  0,  0,  0,  0,  20,  0,  0,  0,  0,  0,  0,  0,  0,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  22,  26,  26,  26,  26,  26,  26,  26,  20,  0,  0,  26,  26,  26,  26,  21,  0,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 
21,  21,  21,  32,  32,  33,  33,  33,  32,  33,  32,  0,  32,  0,  32,  33,  34,  27,  27,  34,  29,  29,  34,  29,  34,  34,  34,  29,  31,  31,  31,  31,  22,  22,  22,  30,  22,  30,  30,  31,  30,  31,  30,  30,  30,  21,  33,  21,  32,  34,  34,  21,  20,  20,  0,  0,  20,  20,  20,  0,  20,  0,  0,  0,  33,  33,  34,  22,  30,  26,  27,  34,  34,  34,  34,  26,  34,  34,  26,  26,  34,  34,  34,  34,  34,  34,  34,  34,  34,  34,  26,  26,  34,  33,  26,  26,  26,  26,  32,  27,  34,  26,  34,  26,  33,  26,  32,  32,  32,  33,  33,  33,  33,  33,  32,  32,  32,  33,  32,  32,  32,  32,  32,  0,  0,  32,  32,  0,  0,  0,  0,  0,  0,  20,  0,  26,  0,  0,  32,  0,  32,  0,  0,  0,  0,  0,  20,  20,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  20,  0,  0,  0,  21,  33,  32,  26,  26,  26,  26,  26,  20,  0,  0,  20,  0,  0,  0,  27,  27,  21,  27,  26,  26,  0,  32,  33,  33,  28,  32,  28,  28,  28,  27,  20,  27,  32,  27,  32,  32,  27,  27,  27,  27,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  0,  0,  0,  20,  0,  20,  26,  26,  26,  0,  0,  0,  26,  26,  26,  26,  26,  0,  0,  20,  0,  20,  26,  26,  26,  21,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 
21,  22,  23,  32,  33,  33,  33,  33,  32,  32,  20,  20,  0,  32,  0,  30,  31,  32,  33,  21,  0,  20,  0,  0,  34,  32,  31,  34,  20,  0,  0,  0,  34,  0,  0,  34,  20,  20,  0,  21,  34,  20,  20,  33,  21,  21,  33,  33,  34,  20,  0,  20,  0,  0,  20,  20,  0,  0,  21,  21,  21,  21,  21,  21,  33,  22,  26,  26,  30,  26,  34,  34,  34,  33,  33,  34,  26,  27,  33,  33,  33,  34,  34,  34,  34,  34,  34,  34,  34,  34,  34,  34,  34,  23,  33,  21,  26,  20,  26,  32,  27,  27,  34,  34,  33,  32,  32,  32,  32,  32,  33,  33,  33,  33,  32,  0,  0,  32,  33,  33,  32,  32,  32,  0,  0,  0,  0,  0,  27,  0,  0,  0,  0,  0,  0,  0,  0,  0,  32,  32,  0,  0,  0,  0,  0,  0,  0,  0,  21,  32,  32,  32,  0,  0,  0,  0,  0,  20,  0,  32,  32,  33,  33,  33,  26,  26,  26,  26,  26,  26,  26,  33,  26,  0,  0,  32,  32,  0,  27,  0,  26,  26,  26,  0,  27,  28,  33,  33,  33,  27,  27,  28,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  26,  26,  26,  26,  26,  26,  26,  26,  22,  22,  22,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  0,  0,  27,  28,  27,  27,  0,  26,  22,  21,  21,  21,  26,  26,  26,  26,  26,  26,  0,  0,  0,  21,  0,  26,  26,  21,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 
21,  0,  32,  27,  27,  32,  32,  24,  32,  0,  23,  32,  32,  34,  33,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  28,  28,  28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  20,  21,  31,  32,  34,  20,  0,  0,  0,  20,  20,  0,  0,  21,  21,  0,  0,  0,  0,  0,  34,  33,  32,  32,  32,  30,  28,  34,  34,  34,  32,  26,  32,  32,  32,  26,  26,  32,  33,  33,  33,  34,  34,  34,  34,  34,  34,  34,  34,  34,  26,  34,  33,  21,  26,  0,  26,  33,  27,  34,  26,  33,  32,  32,  33,  32,  32,  32,  32,  33,  32,  0,  0,  0,  0,  32,  32,  32,  21,  0,  21,  32,  21,  0,  0,  27,  0,  0,  0,  27,  27,  20,  0,  0,  0,  32,  32,  0,  0,  27,  27,  32,  32,  32,  32,  33,  32,  32,  0,  0,  0,  0,  0,  27,  0,  32,  32,  32,  32,  32,  32,  26,  26,  26,  26,  26,  26,  26,  26,  0,  26,  26,  0,  0,  27,  0,  0,  26,  26,  26,  0,  27,  27,  33,  33,  33,  33,  32,  27,  27,  27,  27,  27,  27,  27,  28,  27,  27,  27,  27,  21,  0,  0,  0,  0,  20,  0,  0,  0,  0,  26,  0,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  22,  22,  22,  22,  22,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  0,  27,  31,  31,  27,  0,  26,  22,  21,  21,  21,  22,  26,  26,  26,  26,  0,  20,  20,  0,  26,  26,  26,  22,  0,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 
0,  0,  32,  34,  29,  20,  27,  34,  34,  34,  27,  33,  34,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  28,  28,  0,  0,  20,  20,  20,  32,  31,  21,  0,  20,  0,  0,  20,  20,  0,  0,  21,  34,  22,  26,  33,  34,  34,  33,  26,  32,  32,  31,  31,  30,  26,  27,  34,  34,  33,  32,  26,  26,  26,  21,  26,  26,  32,  33,  27,  34,  34,  34,  34,  27,  27,  0,  34,  34,  26,  27,  34,  34,  33,  32,  0,  33,  27,  34,  27,  33,  32,  33,  33,  33,  33,  33,  33,  32,  32,  32,  32,  32,  32,  32,  32,  32,  21,  0,  32,  32,  32,  0,  27,  27,  0,  0,  27,  32,  32,  33,  33,  33,  32,  0,  0,  20,  0,  21,  32,  33,  33,  32,  32,  33,  32,  0,  0,  0,  32,  32,  0,  27,  27,  27,  0,  0,  21,  32,  32,  0,  26,  26,  26,  26,  26,  26,  20,  26,  26,  26,  26,  0,  0,  0,  0,  26,  26,  26,  26,  27,  32,  31,  31,  27,  32,  32,  32,  32,  27,  27,  27,  28,  28,  28,  27,  28,  27,  27,  0,  20,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  22,  22,  0,  0,  0,  26,  26,  26,  26,  26,  0,  26,  26,  26,  26,  26,  26,  0,  27,  28,  28,  27,  0,  26,  26,  21,  21,  21,  22,  26,  26,  26,  26,  26,  26,  21,  20,  26,  26,  22,  21,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 
32,  24,  32,  34,  23,  34,  34,  30,  30,  34,  33,  32,  34,  0,  0,  0,  0,  28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  20,  20,  0,  20,  20,  20,  20,  31,  31,  21,  0,  20,  20,  20,  20,  0,  0,  21,  34,  22,  26,  33,  33,  26,  32,  31,  32,  32,  31,  31,  26,  26,  29,  26,  34,  34,  26,  32,  26,  26,  26,  26,  26,  32,  32,  26,  34,  34,  27,  33,  33,  33,  33,  27,  0,  33,  27,  34,  34,  34,  34,  23,  33,  33,  33,  34,  34,  27,  32,  33,  33,  27,  33,  33,  32,  32,  32,  33,  33,  32,  32,  32,  32,  32,  32,  32,  32,  32,  0,  0,  27,  27,  0,  27,  27,  33,  33,  33,  33,  33,  32,  0,  0,  0,  0,  32,  32,  32,  0,  20,  0,  21,  0,  0,  0,  0,  32,  32,  27,  27,  27,  27,  27,  0,  0,  0,  0,  0,  20,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  0,  0,  0,  26,  26,  26,  26,  0,  27,  27,  31,  28,  27,  27,  27,  27,  27,  32,  32,  33,  27,  27,  28,  27,  27,  32,  27,  0,  0,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  22,  22,  22,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  0,  0,  27,  0,  0,  26,  26,  0,  21,  21,  22,  26,  26,  26,  26,  0,  21,  26,  26,  26,  22,  21,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 
34,  34,  28,  28,  34,  34,  34,  30,  34,  33,  32,  33,  21,  0,  28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  20,  20,  0,  0,  0,  0,  0,  20,  20,  20,  20,  20,  20,  0,  20,  20,  20,  32,  32,  34,  21,  20,  20,  20,  20,  0,  21,  0,  22,  31,  30,  30,  31,  31,  31,  31,  31,  31,  31,  30,  26,  29,  26,  26,  26,  34,  33,  26,  26,  26,  26,  26,  32,  32,  33,  33,  34,  33,  33,  33,  33,  33,  33,  33,  27,  32,  32,  33,  34,  34,  34,  27,  33,  32,  33,  33,  23,  27,  33,  33,  33,  27,  27,  33,  32,  32,  33,  27,  33,  32,  21,  32,  0,  0,  0,  21,  21,  32,  27,  27,  32,  0,  0,  27,  32,  33,  33,  27,  0,  0,  0,  21,  32,  32,  32,  32,  0,  0,  0,  20,  0,  0,  0,  0,  0,  0,  0,  0,  20,  27,  27,  27,  27,  0,  0,  0,  0,  0,  26,  0,  0,  0,  0,  26,  26,  26,  26,  26,  26,  0,  0,  0,  0,  26,  26,  26,  26,  0,  28,  28,  28,  27,  27,  27,  27,  27,  27,  32,  27,  32,  27,  27,  27,  27,  27,  32,  0,  0,  0,  0,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  22,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  20,  22,  26,  26,  26,  0,  20,  20,  26,  26,  26,  22,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  0,  21,  0,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 
34,  33,  34,  28,  33,  33,  34,  31,  34,  34,  31,  0,  0,  0,  28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  20,  0,  20,  0,  20,  20,  20,  20,  20,  20,  0,  0,  0,  0,  0,  0,  20,  20,  34,  34,  21,  0,  20,  20,  20,  20,  20,  34,  33,  32,  30,  26,  26,  26,  29,  30,  31,  31,  30,  26,  26,  21,  21,  29,  28,  27,  34,  33,  26,  26,  26,  26,  26,  32,  27,  26,  26,  34,  33,  33,  33,  33,  33,  33,  33,  27,  33,  33,  33,  27,  27,  27,  32,  0,  0,  0,  32,  33,  33,  33,  27,  33,  33,  32,  32,  32,  33,  33,  33,  33,  32,  32,  32,  32,  32,  32,  32,  33,  27,  27,  27,  27,  0,  0,  0,  27,  32,  32,  27,  20,  0,  20,  0,  32,  32,  32,  21,  0,  0,  26,  20,  26,  26,  0,  0,  0,  0,  20,  0,  0,  27,  27,  27,  27,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  26,  26,  26,  26,  26,  26,  0,  0,  0,  26,  26,  26,  26,  26,  27,  27,  28,  27,  27,  0,  27,  27,  27,  27,  27,  27,  27,  32,  27,  27,  32,  32,  32,  27,  0,  21,  0,  0,  0,  26,  26,  26,  26,  26,  26,  26,  26,  0,  0,  0,  0,  0,  0,  0,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  22,  21,  21,  0,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  26,  0,  0,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 
